treshold,I,II
0.55,0.192086790044671,0.165922144224633
0.55,0.19527760051053,0.17230376515635
0.55,0.1914486279515,0.167198468410976
0.55,0.182514358647096,0.16081684747926
0.55,0.19527760051053,0.161455009572431
0.55,0.196553924696873,0.169751116783663
0.55,0.197192086790045,0.17230376515635
0.55,0.195915762603701,0.16081684747926
0.55,0.194001276324186,0.163369495851946
0.55,0.196553924696873,0.169112954690491
0.55,0.197192086790045,0.167198468410976
0.55,0.19910657306956,0.16464582003829
0.55,0.193363114231015,0.162731333758775
0.55,0.195915762603701,0.16464582003829
0.55,0.197830248883216,0.161455009572431
0.55,0.195915762603701,0.164007657945118
0.55,0.18761965539247,0.16464582003829
0.55,0.189534141671985,0.164007657945118
0.55,0.189534141671985,0.162731333758775
0.55,0.194001276324186,0.162731333758775
0.55,0.193363114231015,0.162093171665603
0.55,0.20293554562859,0.167198468410976
0.55,0.193363114231015,0.166560306317805
0.55,0.197830248883216,0.162093171665603
0.55,0.194639438417358,0.157626037013401
0.55,0.199744735162731,0.167836630504148
0.55,0.200382897255903,0.16464582003829
0.55,0.194639438417358,0.163369495851946
0.55,0.192086790044671,0.163369495851946
0.55,0.196553924696873,0.16464582003829
0.55,0.192724952137843,0.162731333758775
0.55,0.192724952137843,0.16081684747926
0.55,0.190810465858328,0.167836630504148
0.55,0.19527760051053,0.169112954690491
0.55,0.181876196553925,0.169112954690491
0.55,0.199744735162731,0.166560306317805
0.55,0.196553924696873,0.167836630504148
0.55,0.193363114231015,0.170389278876835
0.55,0.196553924696873,0.160178685386088
0.55,0.190172303765156,0.167836630504148
0.55,0.194001276324186,0.16847479259732
0.55,0.205488194001276,0.162093171665603
0.55,0.204211869814933,0.163369495851946
0.55,0.197192086790045,0.170389278876835
0.55,0.207402680280791,0.178685386088066
0.55,0.202297383535418,0.169112954690491
0.55,0.198468410976388,0.167198468410976
0.55,0.190172303765156,0.165922144224633
0.55,0.201021059349075,0.158264199106573
0.55,0.197830248883216,0.16464582003829
